file_name,freq_mean,freq_stdev_hz,freq_stdev_cent,int_mean,int_stdev,on/off
3_16_spa_aligned_spa0212.2,124.5,33.23401871576773,409.61771933278226,66.0,2.8284271247461903,on
3_16_spa_aligned_spa0213.2,443.0,58.44085329059915,214.52740937587586,63.75,2.5,on
3_16_spa_aligned_spa0214.1,228.0,5.656854249492381,42.42904132025113,63.5,3.5355339059327378,on
3_16_spa_aligned_spa0215.1,384.8,55.76468416480093,234.2940642890376,63.2,4.147288270665544,on
3_16_spa_aligned_spa0216.2,106.85714285714286,27.62504040074615,398.07804399363846,64.57142857142857,4.503966505838413,on
3_16_spa_aligned_spa0220.1,100.0,18.12916618784953,288.4382535629529,62.5,2.3804761428476167,on
3_16_spa_aligned_spa0222.1,77.75,27.87322490611136,530.4150185361691,58.25,2.217355782608345,on
3_16_spa_aligned_spa0223.1,0.0,0,0,58.0,0,on
3_16_spa_aligned_spa0224.2,84.4,80.08932513138065,1155.2148675964886,61.2,2.4899799195977463,on
3_16_spa_aligned_spa0225.1,79.0,72.99315036357864,1132.8981012737752,59.2,5.06951674225463,on
3_16_spa_aligned_spa0226.1,187.0,0,0,60.0,0,on
3_16_spa_aligned_spa0227.1,202.75,81.07352629969087,582.3507189075618,63.0,1.8257418583505538,on
3_16_spa_aligned_spa0228.1,153.5,6.363961030678928,70.32730270087741,61.0,2.8284271247461903,on
3_16_spa_aligned_spa0233.2,54.4,49.66185659034507,1122.9153546076711,56.6,0.8944271909999159,on
3_16_spa_aligned_spa0234.1,230.8,187.40917800363994,1029.0977995502524,56.8,2.16794833886788,on
3_16_spa_aligned_spa0235.1,148.71428571428572,183.97075336921924,1393.9364974939813,57.714285714285715,2.2886885410853175,on
3_16_spa_aligned_spa0239.1,104.5,69.97856814768362,887.456272088305,57.5,4.43471156521669,on
3_16_spa_aligned_spa0240.4,54.5,77.07463914933368,1525.8639637963342,55.5,0.7071067811865476,on
3_16_spa_aligned_spa0241.1,13.833333333333334,33.88460810850063,2143.6595647038007,57.833333333333336,3.5449494589721118,on
3_16_spa_aligned_spa0242.2,20.75,41.5,1901.9550008653873,59.0,1.8257418583505538,on
3_16_spa_aligned_spa0243.2,115.0,4.58257569495584,67.6479953459191,60.333333333333336,2.516611478423583,on
3_16_spa_aligned_spa0244.1,245.0,173.4877517290486,926.8843793588379,56.75,4.573474244670748,on
3_16_spa_aligned_spa0245.1,83.4,186.48806932348248,2033.0902963567407,58.6,2.4083189157584592,on
3_16_spa_aligned_spa0246.1,40.8,55.88559742903354,1493.6782144966267,59.2,3.1144823004794877,on
3_16_spa_aligned_spa0248.2,121.71428571428571,146.31212559196211,1366.6519948510092,60.285714285714285,2.9277002188455996,on
3_16_spa_aligned_spa0249.1,121.66666666666667,16.0,213.89438118247912,62.111111111111114,3.2574700476153438,on
3_16_spa_aligned_spa0251.1,26.0,0,0,63.0,0,on
3_16_spa_aligned_spa0258.1,119.25,5.737304826019502,81.35075891906085,67.5,1.2909944487358056,on
3_16_spa_aligned_spa0259.1,55.0,0,0,66.0,0,on
3_16_spa_aligned_spa0261.1,88.66666666666667,78.6468901694996,1099.3087220081752,62.0,3.605551275463989,on
3_16_spa_aligned_spa0262.1,95.0,134.35028842544403,1525.8639637963342,60.0,5.656854249492381,on
3_16_spa_aligned_spa0266.1,207.33333333333334,312.6920743052713,1591.9560398322005,64.0,1.0,on
3_16_spa_aligned_spa0268.1,398.0,34.11744421846396,142.3860500663779,65.0,1.7320508075688772,on
3_16_spa_aligned_spa0270.1,298.5,30.0055550412475,165.8242023492078,64.75,3.095695936834452,on
3_16_spa_aligned_spa0271.3,58.0,0,0,56.0,0,on
3_16_spa_aligned_spa0273.1,93.66666666666667,83.7585816498823,1105.9244348991836,57.77777777777778,4.2946995755750415,on
3_16_spa_aligned_spa0275.2,125.25,61.10305502455122,687.873440418522,65.5,3.872983346207417,on
3_16_spa_aligned_spa0277.1,97.5,25.773740789526737,406.0696706038767,62.5,1.927248223318863,on
3_16_spa_aligned_spa0279.1,250.0,70.95421058682847,432.52727147050433,69.6,2.073644135332772,on
3_16_spa_aligned_spa0281.1,263.0,0,0,56.0,0,on
3_16_spa_aligned_spa0282.1,110.66666666666667,77.54396602358345,919.3528710103827,60.833333333333336,4.070217029430577,on
3_16_spa_aligned_spa0284.1,85.66666666666667,76.4613191969203,1104.3927428583336,61.666666666666664,2.8867513459481287,on
3_16_spa_aligned_spa0287.2,164.25,16.680827317612277,167.45384077586576,61.25,2.362907813126304,on
3_16_spa_aligned_spa0289.1,148.0,95.32365918280729,860.7353152361135,59.09090909090909,1.513574937328539,on
3_16_spa_aligned_spa0290.1,100.5,160.4506873681851,1651.8980409012834,58.142857142857146,1.4600918230947435,on
3_16_spa_aligned_spa0291.2,168.0,11.313708498984761,112.82946381662208,61.5,4.949747468305833,on
3_16_spa_aligned_spa0297.1,146.33333333333334,46.73185922544348,479.79557677659295,62.666666666666664,2.7325202042558927,on
3_16_spa_aligned_spa0298.1,48.0,39.09196615906929,1031.40628442377,64.0,2.522624895547565,on
3_16_spa_aligned_spa0302.1,149.66666666666666,29.280255007997,309.3345382011439,63.333333333333336,0.5773502691896257,on
3_16_spa_aligned_spa0303.2,70.66666666666667,74.45966978332918,1245.8491064160614,64.16666666666667,2.516611478423583,on
3_16_spa_aligned_spa0307.1,146.6,46.3281771711342,475.4145131945981,60.2,4.024922359499621,on
3_16_spa_aligned_spa0309.2,109.0,72.90633260103907,886.6411590937507,58.25,4.5,on
3_16_spa_aligned_spa0312.1,171.0,9.899494936611665,97.43046589543518,56.5,4.949747468305833,on
3_16_spa_aligned_spa0313.2,185.66666666666666,8.082903768654761,73.77394191412233,59.666666666666664,1.1547005383792515,on
3_16_spa_aligned_spa0315.2,160.0,16.522711641858304,170.13829121729069,59.333333333333336,8.082903768654761,on
3_16_spa_aligned_spa0316.2,167.5,22.781571499789035,220.76969980726847,60.0,3.366501646120693,on
3_16_spa_aligned_spa0318.1,172.5,2.1213203435596424,21.160023956502812,62.5,2.1213203435596424,on
3_16_spa_aligned_spa0322.2,98.4,73.50034013526741,965.8106145231512,53.6,2.8809720581775866,on
3_16_spa_aligned_spa0323.3,165.0,0,0,54.0,0,on
3_16_spa_aligned_spa0326.2,63.0,43.45879274285777,908.2456528635119,59.25,1.707825127659933,on
3_16_spa_aligned_spa0327.1,100.5,17.67766952966369,280.5143434477601,63.0,0.0,on
3_16_spa_aligned_spa0328.1,172.0,51.176166327695945,450.92928072638676,56.0,0.0,on
3_16_spa_aligned_spa0330.2,204.0,67.88225099390856,497.29538433691806,59.5,3.5355339059327378,on
3_16_spa_aligned_spa0332.1,202.0,99.27738916792686,692.0845319130901,65.5,3.116774889895918,on
3_16_spa_aligned_spa0336.1,140.57142857142858,218.2627294056845,1622.4166027846484,58.857142857142854,1.9518001458970664,on
3_16_spa_aligned_spa0338.1,34.0,58.9915248150105,1741.877387512802,57.333333333333336,3.265986323710904,on
3_16_spa_aligned_spa0339.1,13.75,27.5,1901.9550008653873,59.5,2.886751345948129,on
3_16_spa_aligned_spa0340.1,68.42857142857143,67.57923039627175,1189.2224128317823,59.285714285714285,2.3603873774083293,on
3_16_spa_aligned_spa0343.2,196.0,53.29433097699712,416.3957058865242,62.875,4.120939559996343,on
3_16_spa_aligned_spa0344.2,241.0,0,0,54.0,0,on
3_16_spa_aligned_spa0345.2,132.0,0,0,60.0,0,on
3_16_spa_aligned_spa0346.1,119.0,0,0,61.0,0,on
3_16_spa_aligned_spa0348.1,260.6,17.487138130637614,112.43992309930184,69.4,4.669047011971501,on
3_16_spa_aligned_spa0349.1,155.15384615384616,48.3887834004365,469.9578246657266,59.84615384615385,3.5554220060388952,on
3_16_spa_aligned_spa0350.1,100.0,0,0,60.0,0,on
3_16_spa_aligned_spa0351.2,41.3,46.602455824654655,1307.7140284763645,58.3,4.164666186436128,on
3_16_spa_aligned_spa0353.3,53.25,36.03123644839294,894.6905780762421,57.5,3.5118845842842465,on
3_16_spa_aligned_spa0355.1,120.25,124.47857914784642,1230.1748324159246,58.75,2.5,on
3_16_spa_aligned_spa0357.1,100.0,173.20508075688772,1739.9811761717947,53.666666666666664,2.0816659994661326,on
3_16_spa_aligned_spa0358.1,92.5,47.798535542420126,721.1696150678968,60.5,4.847679857416329,on
3_16_spa_aligned_spa0362.1,118.25,2.217355782608345,32.16248960026988,62.75,2.8722813232690143,on
3_16_spa_aligned_spa0363.1,86.0,0.0,0.0,59.5,6.363961030678928,on
3_16_spa_aligned_spa0364.1,58.5,27.577164466275352,668.6327148722829,61.5,2.1213203435596424,on
3_16_spa_aligned_spa0365.2,375.5,400.92954493277244,1257.6505310715095,59.0,4.242640687119285,on
3_16_spa_aligned_spa0370.1,84.8,134.52769231648924,1645.1421699602213,64.8,2.7748873851023217,on
